"X","Date","Period","Fighter1","Fighter1WinPct","Fighter1Team","Fighter2","Fighter2WinPct","Fighter2Team","playerId.x","position.x","team.x","Fighter1BirthDate","Fighter1Weight","Fighter1Height","nationality.x","shootsCatches.x","primaryNumber.x","primaryPosition.x","playerId.y","position.y","team.y","Fighter2BirthDate","Fighter2Weight","Fighter2Height","nationality.y","shootsCatches.y","primaryNumber.y","primaryPosition.y","Fighter1HeightInches","Fighter2HeightInches","HeightDiff","WeightDiff","Fighter1Age","Fighter2Age","AgeDiff","Win","Fighter1Handedness","Fighter2Handedness","HandednessDiff","Fighter1Position","Fighter2Position"
NA,2024-01-02,2,"Nick Foligno",0.74,"CHI","Jeremy Lauzon",0.13,"NSH",8473422,"L","CHI","1987-10-31",202,"6' 0""","USA","L",71,"L",8478468,"D","NSH","1997-04-28",204,"6' 1""","CAN","L",79,"D",72,73,-1,-2,36.1224652540442,26.6434267486899,9.47903850535429,1,"L","L",0,"F","D"
NA,2024-01-02,2,"Gustav Forsling",0.13,"FLA","Jason Zucker",0.38,"ARI",8478055,"D","FLA","1996-06-12",186,"6' 0""","SWE","L",42,"D",8475722,"L","BUF","1992-01-16",183,"5' 11""","USA","L",16,"L",72,71,1,3,27.518341307815,31.9174071542493,-4.39906584643427,0,"L","L",0,"D","F"
NA,2024-01-02,3,"Simon Benoit",0.09,"TOR","Andreas Englund",0.85,"LAK",8481122,"D","TOR","1998-09-19",191,"6' 3""","CAN","L",86,"D",8477971,"D","LAK","1996-01-21",189,"6' 3""","SWE","L",39,"D",75,75,0,2,25.2517657780816,27.9092048302575,-2.65743905217589,0,"L","L",0,"D","D"
NA,2024-01-03,2,"Bobby McMann",0.14,"TOR","Ilya Lyubushkin",0.18,"ANA",8482259,"C","TOR","1996-06-15",208,"6' 2""","CAN","L",74,"C",8480950,"D","DAL","1994-04-06",201,"6' 2""","RUS","R",46,"D",74,74,0,7,27.5128730918205,29.7028935976304,-2.19002050580998,0,"L","R",1,"F","D"
NA,2024-01-04,3,"Jarred Tinordi",0.85,"CHI","Blake Wheeler",0.15,"NYR",8475797,"D","CHI","1992-02-20",230,"6' 6""","USA","L",24,"D",8471218,"R","NYR","1986-08-31",225,"6' 5""","USA","R",26,"R",78,77,1,5,31.8271815903395,37.2927773980406,-5.46559580770107,1,"L","R",1,"D","F"
NA,2024-01-04,2,"Austin Watson",0.2,"TBL","Patrick Maroon",0.6,"MIN",8475766,"L","DET","1992-01-13",204,"6' 4""","USA","R",51,"L",8474034,"L","CHI","1988-04-23",225,"6' 3""","USA","L",7,"L",76,75,1,-21,31.9310776942356,35.6495784916838,-3.71850079744816,0,"R","L",1,"F","F"
NA,2024-01-05,2,"Alex Vlasic",0.26,"CHI","Nathan Bastian",0.04,"NJD",8481568,"D","CHI","2001-06-05",217,"6' 5""","USA","L",72,"D",8479414,"R","NJD","1997-12-06",205,"6' 4""","CAN","R",14,"R",77,76,1,12,22.5532011847801,26.0445431761221,-3.49134199134199,1,"L","R",1,"D","F"
NA,2024-01-05,2,"Nick Foligno",0.81,"CHI","Brendan Smith",0.14,"NJD",8473422,"L","CHI","1987-10-31",202,"6' 0""","USA","L",71,"L",8474090,"D","DAL","1989-02-08",195,"6' 2""","CAN","L",42,"D",72,74,-2,7,36.130667578036,34.8565732513101,1.27409432672591,1,"L","L",0,"F","D"
NA,2024-01-06,2,"Elias Lindholm",0,"CGY","Joel Farabee",0.75,"PHI",8477496,"C","BOS","1994-12-02",195,"6' 1""","SWE","R",28,"C",8480797,"L","PHI","2000-02-25",164,"6' 0""","USA","L",49,"L",73,72,1,31,29.0547960811119,23.8299156983367,5.22488038277512,0,"R","L",1,"F","F"
NA,2024-01-07,2,"Adam Lowry",1,"WPG","Jack McBain",0,"ARI",8476392,"C","WPG","1993-03-29",210,"6' 5""","USA","L",17,"C",8480855,"C","UTA","2000-01-06",201,"6' 3""","CAN","L",22,"C",77,75,2,9,30.7335383914331,23.9693552061973,6.76418318523582,1,"L","L",0,"F","F"
NA,2024-01-09,1,"Ross Johnston",0.62,"ANA","Luke Schenn",0.06,"NSH",8477527,"L","ANA","1994-02-18",235,"6' 5""","CAN","L",32,"L",8474568,"D","NSH","1989-11-02",221,"6' 2""","CAN","R",2,"D",77,74,3,14,29.847687400319,34.1375028480292,-4.28981544771018,1,"L","R",1,"F","D"
NA,2024-01-09,2,"Trent Frederic",0.02,"BOS","Liam O'Brien",0.88,"ARI",8479365,"C","BOS","1998-02-11",203,"6' 2""","USA","L",82,"C",8477070,"C","UTA","1994-07-29",215,"6' 1""","CAN","L",87,"C",74,73,1,-12,25.8722943722944,29.4076099339257,-3.53531556163135,0,"L","L",0,"F","F"
NA,2024-01-11,2,"Sam Carrick",0.16,"ANA","Brendan Lemieux",0.81,"CAR",8475842,"C","NYR","1992-02-04",204,"6' 0""","CAN","R",56,"C",8477962,"L","CAR","1996-03-15",210,"6' 1""","USA","L",48,"L",72,73,-1,-6,31.8900660742766,27.7861699703805,4.1038961038961,0,"R","L",1,"F","F"
NA,2024-01-12,1,"Nicolas Deslauriers",0.81,"PHI","Patrick Maroon",0,"MIN",8475235,"L","PHI","1991-02-22",221,"6' 1""","CAN","L",20,"L",8474034,"L","CHI","1988-04-23",225,"6' 3""","USA","L",7,"L",73,75,-2,-4,32.8415356573251,35.6714513556619,-2.82991569833675,1,"L","L",0,"F","F"
NA,2024-01-13,2,"J.T. Miller",0.39,"VAN","Erik Johnson",0.27,"BUF",8476468,"C","VAN","1993-03-14",218,"6' 1""","USA","L",10,"C",8473446,"D","PHI","1988-03-21",225,"6' 4""","USA","R",6,"D",73,76,-3,-7,30.7909546593757,35.7642971064024,-4.97334244702666,1,"L","R",1,"F","D"
NA,2024-01-13,2,"Vince Dunn",0.91,"SEA","Cole Sillinger",0.06,"CBJ",8478407,"D","SEA","1996-10-29",203,"6' 0""","CAN","L",29,"D",8482705,"C","CBJ","2003-05-16",203,"6' 2""","USA","L",34,"C",72,74,-2,0,27.1682615629984,20.6338573706995,6.53440419229893,1,"L","L",0,"D","F"
NA,2024-01-13,2,"Sam Steel",0.14,"DAL","Ryan Donato",0.21,"CHI",8479351,"C","DAL","1998-02-03",186,"5' 11""","CAN","L",34,"C",8477987,"C","CHI","1996-04-09",193,"6' 0""","USA","L",17,"C",71,72,-1,-7,25.9051036682616,27.7233994076099,-1.81829573934837,0,"L","L",0,"F","F"
NA,2024-01-13,1,"Liam O'Brien",0.66,"ARI","Brandon Duhaime",0.13,"MIN",8477070,"C","UTA","1994-07-29",215,"6' 1""","CAN","L",87,"C",8479520,"R","WSH","1997-05-22",200,"6' 2""","USA","L",21,"R",73,74,-1,15,29.4185463659148,26.6078833447255,2.81066302118934,1,"L","L",0,"F","F"
NA,2024-01-13,3,"Joshua Brown",0.08,"ARI","Marcus Foligno",0.92,"MIN",8477384,"D","EDM","1994-01-21",215,"6' 5""","CAN","R",2,"D",8475220,"L","MIN","1991-08-10",228,"6' 3""","CAN","L",17,"L",77,75,2,-13,29.9351788562315,32.382319434951,-2.44714057871953,0,"R","L",1,"D","F"
NA,2024-01-16,1,"Ross Johnston",0.27,"ANA","Joel Edmundson",0.29,"WSH",8477527,"L","ANA","1994-02-18",235,"6' 5""","CAN","L",32,"L",8476441,"D","LAK","1993-06-28",215,"6' 4""","CAN","L",6,"D",77,76,1,20,29.8668261562998,30.5094554568239,-0.642629300524039,0,"L","L",0,"F","D"
NA,2024-01-16,2,"Kyle Burroughs",0.76,"SJS","Cole Guttman",0.1,"CHI",8477335,"D","LAK","1995-07-12",193,"6' 0""","CAN","R",88,"D",8480252,"C","CHI","1999-04-06",167,"5' 9""","USA","R",70,"C",72,69,3,26,28.4752791068581,24.7459557985874,3.72932330827068,1,"R","R",0,"D","F"
NA,2024-01-16,2,"Scott Sabourin",0.29,"SJS","Jarred Tinordi",0.26,"CHI",8477149,"R","SJS","1992-07-30",208,"6' 3""","CAN","R",49,"R",8475797,"D","CHI","1992-02-20",230,"6' 6""","USA","L",24,"D",75,78,-3,-22,31.4199134199134,31.8599908863067,-0.440077466393255,1,"R","L",1,"F","D"
NA,2024-01-18,1,"Michael Pezzetta",0.94,"MTL","Zack MacEwen",0.06,"OTT",8479543,"L","MTL","1998-03-13",216,"6' 1""","CAN","L",55,"L",8479772,"R","OTT","1996-07-08",205,"6' 3""","CAN","R",71,"C",73,75,-2,11,25.8148781043518,27.4910002278423,-1.67612212349055,1,"L","R",1,"F","F"
NA,2024-01-18,1,"Liam O'Brien",0.06,"ARI","Nikita Zadorov",0.94,"VAN",8477070,"C","UTA","1994-07-29",215,"6' 1""","CAN","L",87,"C",8477507,"D","BOS","1995-04-16",230,"6' 5""","RUS","L",16,"D",73,77,-4,-15,29.4322169059011,28.7186147186147,0.713602187286398,0,"L","L",0,"F","D"
NA,2024-01-19,1,"Marcus Foligno",0.35,"MIN","Jonah Gadjovich",0.3,"FLA",8475220,"L","MIN","1991-08-10",228,"6' 3""","CAN","L",17,"L",8479981,"L","FLA","1998-10-12",209,"6' 2""","CAN","L",41,"L",75,74,1,19,32.3987240829346,25.235361130098,7.16336295283664,1,"L","L",0,"F","F"
NA,2024-01-19,1,"Brandon Duhaime",0.97,"MIN","William Lockwood",0.02,"FLA",8479520,"R","WSH","1997-05-22",200,"6' 2""","USA","L",21,"R",8479367,"R","FLA","1998-06-20",182,"6' 0""","USA","R",67,"R",74,72,2,18,26.624287992709,25.5470494417863,1.07723855092276,1,"L","R",1,"F","F"
NA,2024-01-20,1,"Brenden Dillon",0.79,"WPG","Brady Tkachuk",0.03,"OTT",8475455,"D","NJD","1990-11-13",225,"6' 4""","CAN","L",4,"D",8480801,"L","OTT","1999-09-16",196,"6' 3""","USA","L",7,"L",76,75,1,29,33.1395534290271,24.3112326270221,8.82832080200502,1,"L","L",0,"D","F"
NA,2024-01-20,2,"Josh Anderson",0.66,"MTL","Trent Frederic",0.2,"BOS",8476981,"R","MTL","1994-05-07",221,"6' 3""","CAN","R",77,"R",8479365,"C","BOS","1998-02-11",203,"6' 2""","USA","L",82,"C",75,74,1,18,29.6646160856687,25.9023695602643,3.76224652540441,1,"R","L",1,"F","F"
NA,2024-01-21,1,"Jake McCabe",0.92,"TOR","Brandon Tanev",0,"SEA",8476931,"D","TOR","1993-10-12",206,"6' 1""","USA","L",19,"D",8479293,"L","SEA","1991-12-31",180,"6' 0""","CAN","L",13,"L",73,72,1,26,30.2333105491,32.0131009341536,-1.77979038505354,1,"L","L",0,"D","F"
NA,2024-01-22,2,"Jonah Gadjovich",0.88,"FLA","Yakov Trenin",0.12,"NSH",8479981,"L","FLA","1998-10-12",209,"6' 2""","CAN","L",41,"L",8478508,"C","MIN","1997-01-13",201,"6' 2""","RUS","L",32,"C",74,74,0,8,25.2435634540898,26.9850763271816,-1.74151287309182,1,"L","L",0,"F","F"
NA,2024-01-24,1,"Jack McBain",0.72,"ARI","Ryan Lomberg",0.17,"FLA",8480855,"C","UTA","2000-01-06",201,"6' 3""","CAN","L",22,"C",8479066,"L","CGY","1994-12-09",187,"5' 9""","CAN","L",56,"L",75,69,6,14,24.0158350421508,29.0848712690818,-5.06903622693096,1,"L","L",0,"F","F"
NA,2024-01-24,1,"Liam O'Brien",0.57,"ARI","Jonah Gadjovich",0.13,"FLA",8477070,"C","UTA","1994-07-29",215,"6' 1""","CAN","L",87,"C",8479981,"L","FLA","1998-10-12",209,"6' 2""","CAN","L",41,"L",73,74,-1,6,29.4486215538847,25.2490316700843,4.19958988380041,1,"L","L",0,"F","F"
NA,2024-01-25,1,"J.J. Moser",0.07,"ARI","Michael Eyssimont",0.53,"TBL",8482655,"D","TBL","2000-06-06",172,"6' 1""","CHE","L",62,"D",8479591,"C","TBL","1996-09-09",180,"6' 0""","USA","L",23,"C",73,72,1,-8,23.6030986557302,27.3378901799954,-3.73479152426521,0,"L","L",0,"D","F"
NA,2024-01-25,1,"Lawson Crouse",0.9,"ARI","Maxwell Crozier",0,"TBL",8478474,"L","UTA","1997-06-23",220,"6' 4""","CAN","L",67,"L",8481719,"D","TBL","2000-04-19",198,"6' 3""","CAN","R",65,"D",76,75,1,22,26.5532011847801,23.734335839599,2.81886534518113,1,"L","R",1,"F","D"
NA,2024-01-25,2,"Nicolas Deslauriers",0.74,"PHI","Klim Kostin",0.09,"DET",8475235,"L","PHI","1991-02-22",221,"6' 1""","CAN","L",20,"L",8480011,"C","SJS","1999-05-05",212,"6' 3""","RUS","L",37,"C",73,75,-2,9,32.8770790612896,24.6912736386421,8.18580542264752,1,"L","L",0,"F","F"
NA,2024-01-25,2,"Michael McCarron",0.19,"NSH","Jake Middleton",0.42,"MIN",8477446,"C","NSH","1995-07-04",230,"6' 6""","USA","R",34,"R",8478136,"D","MIN","1996-01-02",210,"6' 3""","CAN","L",67,"D",78,75,3,20,28.5217589428116,28.0240373661426,0.497721576668948,0,"R","L",1,"F","D"
NA,2024-01-25,2,"Cole Smith",0.45,"NSH","Zach Bogosian",0.32,"MIN",8482062,"R","NSH","1995-10-28",195,"6' 3""","USA","L",36,"L",8474567,"D","MIN","1990-07-15",226,"6' 3""","USA","R",4,"D",75,75,0,-31,28.2046024151287,33.4841649578492,-5.27956254272044,1,"L","R",1,"F","D"
NA,2024-01-27,1,"Barclay Goodrow",0.21,"NYR","Mark Kastelic",0.66,"OTT",8476624,"C","SJS","1993-02-26",215,"6' 2""","CAN","L",23,"R",8480355,"C","BOS","1999-03-11",210,"6' 3""","USA","R",47,"C",74,75,-1,5,30.8729778992937,24.8470038733197,6.02597402597403,0,"L","R",1,"F","F"
NA,2024-01-27,2,"Connor Mackey",0.34,"NYR","Brady Tkachuk",0.52,"OTT",8482067,"D","NYR","1996-09-12",190,"6' 2""","USA","L",3,"D",8480801,"L","OTT","1999-09-16",196,"6' 3""","USA","L",7,"L",74,75,-1,-6,27.3351560719982,24.330371383003,3.00478468899522,0,"L","L",0,"D","F"
NA,2024-01-30,2,"Mathieu Olivier",0.96,"CBJ","Tyler Tucker",0.04,"STL",8479671,"R","CBJ","1997-02-11",210,"6' 2""","USA","R",25,"R",8481006,"D","STL","2000-03-01",204,"6' 1""","CAN","L",75,"D",74,73,1,6,26.927660059239,23.8818637502848,3.0457963089542,1,"R","L",1,"F","D"
NA,2024-01-30,3,"Will Borgen",0.55,"SEA","Luke Kunin",0.05,"SJS",8478840,"D","NYR","1996-12-19",196,"6' 3""","USA","R",33,"D",8479316,"C","SJS","1997-12-04",195,"6' 0""","USA","R",19,"C",75,72,3,1,27.0753018910914,26.1183640920483,0.956937799043061,1,"R","R",0,"D","F"
NA,2024-02-05,2,"Bo Horvat",0.21,"NYI","Simon Benoit",0.62,"TOR",8477500,"C","NYI","1995-04-05",215,"6' 0""","CAN","L",53,"C",8481122,"D","TOR","1998-09-19",191,"6' 3""","CAN","L",86,"D",72,75,-3,24,28.7979038505354,25.3447254499886,3.45317840054682,0,"L","L",0,"F","D"
NA,2024-02-07,2,"Marcus Foligno",0.7,"MIN","Jarred Tinordi",0.16,"CHI",8475220,"L","MIN","1991-08-10",228,"6' 3""","CAN","L",17,"L",8475797,"D","CHI","1992-02-20",230,"6' 6""","USA","L",24,"D",75,78,-3,-2,32.4506721348827,31.9201412622465,0.530530872636135,1,"L","L",0,"F","D"
NA,2024-02-08,1,"Neal Pionk",0.17,"WPG","Travis Konecny",0.69,"PHI",8480145,"D","WPG","1995-07-29",186,"6' 0""","USA","R",44,"D",8478439,"R","PHI","1997-03-11",175,"5' 10""","CAN","R",11,"R",72,70,2,11,28.4916837548416,26.875712007291,1.6159717475507,0,"R","R",0,"D","F"
NA,2024-02-10,2,"Ian Cole",0.76,"VAN","Alex DeBrincat",0.09,"DET",8474013,"D","UTA","1989-02-21",219,"6' 1""","USA","L",28,"D",8479337,"R","DET","1997-12-18",165,"5' 7""","USA","R",12,"L",73,67,6,54,34.9194577352472,26.1101617680565,8.80929596719071,1,"L","R",1,"D","F"
NA,2024-02-10,2,"Darren Raddysh",0.11,"TBL","Damon Severson",0.37,"CBJ",8478178,"D","TBL","1996-02-28",200,"6' 1""","CAN","R",43,"D",8476923,"D","CBJ","1994-08-07",205,"6' 2""","CAN","R",28,"D",73,74,-1,-5,27.9119389382547,29.4704944178628,-1.55855547960811,0,"R","R",0,"D","D"
NA,2024-02-11,3,"Jake Neighbours",0.03,"STL","Johnathan Kovacevic",0.97,"MTL",8482089,"L","STL","2002-03-29",201,"6' 0""","CAN","L",63,"L",8480192,"D","NJD","1997-07-12",208,"6' 4""","CAN","R",65,"D",72,76,-4,-7,21.8422191843244,26.5477329687856,-4.70551378446116,0,"L","R",1,"F","D"
NA,2024-02-13,3,"Sam Carrick",0.13,"ANA","Johnathan Kovacevic",0.66,"MTL",8475842,"C","NYR","1992-02-04",204,"6' 0""","CAN","R",56,"C",8480192,"D","NJD","1997-07-12",208,"6' 4""","CAN","R",65,"D",72,76,-4,-4,31.9802916381864,26.5532011847801,5.42709045340624,0,"R","R",0,"F","D"
NA,2024-02-13,3,"Adam Henrique",0.06,"ANA","Kaiden Guhle",0.82,"MTL",8474641,"C","EDM","1990-02-06",197,"6' 0""","CAN","L",14,"C",8482087,"D","MTL","2002-01-18",205,"6' 2""","CAN","L",21,"D",72,74,-2,-8,33.9707222601959,22.0390749601276,11.9316473000683,0,"L","L",0,"F","D"
NA,2024-02-13,2,"Ross Johnston",0.32,"ANA","Arber Xhekaj",0.31,"MTL",8477527,"L","ANA","1994-02-18",235,"6' 5""","CAN","L",32,"L",8482964,"D","MTL","2001-01-30",238,"6' 4""","CAN","L",72,"D",77,76,1,-3,29.9433811802233,23.0042150831624,6.93916609706084,1,"L","L",0,"F","D"
NA,2024-02-13,3,"Dakota Joshua",0.85,"VAN","MacKenzie Entwistle",0.04,"CHI",8478057,"C","VAN","1996-05-15",199,"6' 2""","USA","L",54,"C",8480025,"R","CHI","1999-07-14",184,"6' 3""","CAN","R",58,"R",74,75,-1,15,27.7097288676236,24.5518341307815,3.15789473684211,1,"L","R",1,"F","F"
NA,2024-02-14,3,"Nicolas Deslauriers",0.86,"PHI","Simon Benoit",0.03,"TOR",8475235,"L","PHI","1991-02-22",221,"6' 1""","CAN","L",20,"L",8481122,"D","TOR","1998-09-19",191,"6' 3""","CAN","L",86,"D",73,75,-2,30,32.9317612212349,25.369332421964,7.56242879927091,1,"L","L",0,"F","D"
NA,2024-02-15,2,"Corey Perry",0,"EDM","Marco Scandella",0.54,"STL",8470621,"R","EDM","1985-05-16",206,"6' 3""","CAN","R",10,"R",8474618,"D","STL","1990-02-23",210,"6' 3""","CAN","L",6,"D",75,75,0,-4,38.6981089086352,33.929710640237,4.76839826839826,0,"R","L",1,"F","D"
NA,2024-02-17,1,"Andreas Englund",0.88,"LAK","Trent Frederic",0.06,"BOS",8477971,"D","LAK","1996-01-21",189,"6' 3""","SWE","L",39,"D",8479365,"C","BOS","1998-02-11",203,"6' 2""","USA","L",82,"C",75,74,1,-14,28.0349737981317,25.9789245841877,2.05604921394395,1,"L","L",0,"D","F"
NA,2024-02-17,1,"Jonah Gadjovich",0.28,"FLA","Austin Watson",0,"TBL",8479981,"L","FLA","1998-10-12",209,"6' 2""","CAN","L",41,"L",8475766,"L","DET","1992-01-13",204,"6' 4""","USA","R",51,"L",74,76,-2,5,25.3146502620187,32.0513784461153,-6.73672818409661,1,"L","R",1,"F","F"
NA,2024-02-17,3,"Jonah Gadjovich",0.15,"FLA","Erik Cernak",0.46,"TBL",8479981,"L","FLA","1998-10-12",209,"6' 2""","CAN","L",41,"L",8478416,"D","TBL","1997-05-28",225,"6' 4""","SVK","R",81,"D",74,76,-2,-16,25.3146502620187,26.6871724766462,-1.37252221462748,0,"L","R",1,"F","D"
NA,2024-02-17,1,"Radko Gudas",0.52,"ANA","Max Domi",0.1,"TOR",8475462,"D","ANA","1990-06-05",204,"6' 0""","CZE","R",3,"D",8477503,"C","TOR","1995-03-02",193,"5' 10""","CAN","L",13,"C",72,70,2,11,33.6564137616769,28.9235588972431,4.73285486443381,1,"R","L",1,"D","F"
NA,2024-02-17,2,"Adam Lowry",0.93,"WPG","Phillip Di Giuseppe",0,"VAN",8476392,"C","WPG","1993-03-29",210,"6' 5""","USA","L",17,"C",8476858,"L","VAN","1993-10-09",192,"6' 0""","CAN","L",7,"L",77,72,5,18,30.845636819321,30.315333789018,0.530303030303031,1,"L","L",0,"F","F"
NA,2024-02-18,1,"Matt Rempe",0.84,"NYR","Matt Martin",0.01,"NYI",8482460,"C","NYR","2002-06-29",255,"6' 9""","CAN","R",73,"C",8474709,"L","NYI","1989-05-08",220,"6' 3""","CAN","L",17,"L",81,75,6,35,21.6099339257234,34.7336523125997,-13.1237183868763,1,"R","L",1,"F","F"
NA,2024-02-19,1,"Joel Hanley",0.26,"DAL","Brad Marchand",0.17,"BOS",8477810,"D","CGY","1991-06-08",190,"5' 11""","CAN","L",39,"D",8473419,"L","BOS","1988-05-11",181,"5' 9""","CAN","L",63,"L",71,69,2,9,32.6557302346776,35.7261335156072,-3.0704032809296,1,"L","L",0,"D","F"
NA,2024-02-19,2,"Jacob Bernard-Docker",0.23,"OTT","Michael Eyssimont",0.32,"TBL",8480879,"D","OTT","2000-06-30",190,"6' 0""","CAN","R",48,"D",8479591,"C","TBL","1996-09-09",180,"6' 0""","USA","L",23,"C",72,72,0,10,23.6058327637275,27.4062428799271,-3.80041011619959,0,"R","L",1,"D","F"
NA,2024-02-20,1,"Jake Middleton",0.7,"MIN","Logan Stanley",0.18,"WPG",8478136,"D","MIN","1996-01-02",210,"6' 3""","CAN","L",67,"D",8479378,"D","WPG","1998-05-26",228,"6' 7""","CAN","L",64,"D",75,79,-4,-18,28.0951241740715,25.7028935976304,2.3922305764411,1,"L","L",0,"D","D"
NA,2024-02-20,3,"Jacob Lucchini",0.1,"MIN","Vladislav Namestnikov",0.29,"WPG",8481422,"C","MIN","1995-05-09",180,"6' 0""","CAN","L",36,"C",8476480,"C","WPG","1992-11-22",184,"6' 0""","RUS","L",90,"C",72,72,0,-4,28.7459557985874,31.2010708589656,-2.45511506037822,0,"L","L",0,"F","F"
NA,2024-02-21,3,"Nick Seeler",0.89,"PHI","Reese Johnson",0.04,"CHI",8476372,"D","PHI","1993-06-03",198,"6' 2""","USA","L",36,"D",8481147,"C","MIN","1998-07-10",193,"6' 1""","CAN","R",52,"C",74,73,1,5,30.6762360446571,25.5825928457507,5.09364319890636,1,"L","R",1,"D","F"
NA,2024-02-21,2,"Parker Wotherspoon",0.62,"BOS","Corey Perry",0.21,"EDM",8478450,"D","BOS","1997-08-24",190,"6' 1""","CAN","L",38,"D",8470621,"R","EDM","1985-05-16",206,"6' 3""","CAN","R",10,"R",73,75,-2,-16,26.4575074048758,38.7145135566188,-12.257006151743,1,"L","R",1,"D","F"
NA,2024-02-21,2,"Mathieu Olivier",0.12,"CBJ","Ross Johnston",0.52,"ANA",8479671,"R","CBJ","1997-02-11",210,"6' 2""","USA","R",25,"R",8477527,"L","ANA","1994-02-18",235,"6' 5""","CAN","L",32,"L",74,77,-3,-25,26.9878104351789,29.9652540442014,-2.97744360902256,0,"R","L",1,"F","F"
NA,2024-02-22,2,"Jacob Trouba",0.6,"NYR","Nathan Bastian",0.12,"NJD",8476885,"D","ANA","1994-02-26",202,"6' 3""","USA","R",8,"D",8479414,"R","NJD","1997-12-06",205,"6' 4""","CAN","R",14,"R",75,76,-1,-3,29.9461152882206,26.1757803599909,3.77033492822967,1,"R","R",0,"D","F"
NA,2024-02-22,2,"Conor Garland",0.03,"VAN","Brandon Tanev",0.94,"SEA",8478856,"R","VAN","1996-03-11",165,"5' 10""","USA","R",83,"R",8479293,"L","SEA","1991-12-31",180,"6' 0""","CAN","L",13,"L",70,72,-2,-15,27.9119389382547,32.1005923900661,-4.18865345181135,0,"R","L",1,"F","F"
NA,2024-02-24,1,"Matt Rempe",0.39,"NYR","Nicolas Deslauriers",0.44,"PHI",8482460,"C","NYR","2002-06-29",255,"6' 9""","CAN","R",73,"C",8475235,"L","PHI","1991-02-22",221,"6' 1""","CAN","L",20,"L",81,73,8,34,21.626338573707,32.9591023012076,-11.3327637275006,0,"R","L",1,"F","F"
NA,2024-02-24,2,"Anthony Mantha",1,"WSH","Nick Cousins",0,"FLA",8477511,"R","CGY","1994-09-16",225,"6' 5""","CAN","L",39,"R",8476393,"C","OTT","1993-07-20",185,"5' 11""","CAN","L",25,"C",77,71,6,40,29.3994076099339,30.5559352927774,-1.15652768284347,1,"L","L",0,"F","F"
NA,2024-02-24,3,"Brandon Duhaime",0.23,"MIN","Will Borgen",0.35,"SEA",8479520,"R","WSH","1997-05-22",200,"6' 2""","USA","L",21,"R",8478840,"D","NYR","1996-12-19",196,"6' 3""","USA","R",33,"D",74,75,-1,4,26.7227158806106,27.143654591023,-0.420938710412393,0,"L","R",1,"F","D"
NA,2024-02-24,2,"MacKenzie Weegar",0.31,"CGY","Corey Perry",0.04,"EDM",8477346,"D","CGY","1994-01-07",200,"6' 0""","CAN","R",52,"D",8470621,"R","EDM","1985-05-16",206,"6' 3""","CAN","R",10,"R",72,75,-3,-6,30.0882889040784,38.7227158806106,-8.63442697653225,1,"R","R",0,"D","F"
NA,2024-02-24,2,"Blake Coleman",0.27,"CGY","Mattias Janmark",0.65,"EDM",8476399,"C","CGY","1991-11-28",200,"5' 11""","USA","L",20,"C",8477406,"C","EDM","1992-12-08",195,"6' 1""","SWE","L",13,"C",71,73,-2,5,32.1962861699704,31.1682615629984,1.02802460697197,0,"L","L",0,"F","F"
NA,2024-02-25,1,"Michael Kesselring",0,"ARI","Adam Lowry",0.9,"WPG",8480891,"D","UTA","2000-01-13",190,"6' 4""","USA","R",5,"D",8476392,"C","WPG","1993-03-29",210,"6' 5""","USA","L",17,"C",76,77,-1,-20,24.0841877420825,30.8675096832992,-6.78332194121668,0,"R","L",1,"D","F"
NA,2024-02-25,1,"Matt Rempe",0.04,"NYR","Mathieu Olivier",0.92,"CBJ",8482460,"C","NYR","2002-06-29",255,"6' 9""","CAN","R",73,"C",8479671,"R","CBJ","1997-02-11",210,"6' 2""","USA","R",25,"R",81,74,7,45,21.6290726817043,26.9987468671679,-5.36967418546366,0,"R","R",0,"F","F"
NA,2024-02-25,1,"Jeremy Lauzon",0.81,"NSH","Sam Carrick",0,"ANA",8478468,"D","NSH","1997-04-28",204,"6' 1""","CAN","L",79,"D",8475842,"C","NYR","1992-02-04",204,"6' 0""","CAN","R",56,"C",73,72,1,0,26.7910685805423,32.0131009341536,-5.2220323536113,1,"L","R",1,"D","F"
NA,2024-02-27,1,"Brayden Schenn",0.24,"STL","Adam Lowry",0.48,"WPG",8475170,"C","STL","1991-08-22",200,"6' 1""","CAN","L",10,"C",8476392,"C","WPG","1993-03-29",210,"6' 5""","USA","L",17,"C",73,77,-4,-10,32.4725449988608,30.8729778992937,1.5995670995671,0,"L","L",0,"F","F"
NA,2024-02-27,1,"Mark Kastelic",0.46,"OTT","Michael McCarron",0.04,"NSH",8480355,"C","BOS","1999-03-11",210,"6' 3""","USA","R",47,"C",8477446,"C","NSH","1995-07-04",230,"6' 6""","USA","R",34,"R",75,78,-3,-20,24.9317612212349,28.6119845067213,-3.68022328548644,1,"R","R",0,"F","F"
NA,2024-02-28,3,"Dmitri Voronkov",0.49,"CBJ","Will Cuylle",0.2,"NYR",8481716,"L","CBJ","2000-09-10",240,"6' 5""","RUS","L",10,"L",8482157,"L","NYR","2002-02-05",211,"6' 3""","CAN","L",50,"L",77,75,2,29,23.4335839598997,22.0308726361358,1.40271132376396,1,"L","L",0,"F","F"
